@whitehatjunior,1399277702528438281,2021-05-31 08:12:56,"b'@HarshitKaurani Dear Harshit, we regret this inconvenience caused to you and want to make things right. Please shar\xe2\x80\xa6 https://t.co/p8BF6Fa0qr'"
@whitehatjunior,1399251827997110284,2021-05-31 06:30:07,b'Several brands have already created shoes that run a code which connects with your smartphone and sends data such a\xe2\x80\xa6 https://t.co/nGzhBdYGF9'
@whitehatjunior,1399243107514806275,2021-05-31 05:55:28,b'Join us to Play and learn with our young Gaming enthusiasts! All enthu 6-18 years old are invited to join us free o\xe2\x80\xa6 https://t.co/HgttfQbgFb'
@whitehatjunior,1398889349224144899,2021-05-30 06:29:45,b'8-year-old Shloka Gandhi created an app to that helps in maintenance and sustenance of the best breeds of cattle.\xe2\x80\xa6 https://t.co/XPpNiLZtHY'
@whitehatjunior,1398602515508203522,2021-05-29 11:29:59,"b'Here\xe2\x80\x99s what our teacher, Sakshi Bairathi from Mumbai, has to say about her journey with #WhiteHatJr.  If you are a\xe2\x80\xa6 https://t.co/e0BKnTgYJ7'"
@whitehatjunior,1398594619118526469,2021-05-29 10:58:36,"b'An epic surprise awaits! Introducing #CreatorSpace #GamersCamp, your chance to experience the world of game design\xe2\x80\xa6 https://t.co/9BMU4BMjh0'"
@whitehatjunior,1398250802762838020,2021-05-28 12:12:24,"b'@dash_rajdeep We have unsubscribed you from any further notifications and calls, and this will take effect within t\xe2\x80\xa6 https://t.co/86zpUIsCPb'"
@whitehatjunior,1398240128171003909,2021-05-28 11:29:59,b'Learn Math visually!\nIntroducing our \xe2\x80\x98Create with Math\xe2\x80\x99 program to help your kids learn math easily.\xe2\x80\xa6 https://t.co/okYUYhCWcR'
@whitehatjunior,1398217433605758979,2021-05-28 09:59:48,"b'Congratulations to the 9-year-old #WallOfFameStar, Shaurya Mehra. He has created an amazing app called \xe2\x80\x98tiMEALy\xe2\x80\x99, w\xe2\x80\xa6 https://t.co/vazh38q2gj'"
@whitehatjunior,1398195892101038082,2021-05-28 08:34:12,b'@DMahiChaudhary Thank you for the feedback and your patience while we resolved your queries. Do let us know in case of any further concerns.'
